,id,listing_url,host_id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,number_of_reviews,review_scores_rating,price_range,Commune nom
92256,1197262370546286375,https://www.airbnb.com/rooms/1197262370546286375,244086919,100,t,Vaugirard,48.8510370529651,2.286931413154653,Entire home/apt,4,1.0,2.0,3.0,315.0,1,365,t,1,5.0,Premium,Paris 15ème
92261,1197645821644338220,https://www.airbnb.com/rooms/1197645821644338220,588521284,100,f,Popincourt,48.869652,2.372181,Entire home/apt,4,1.0,1.0,2.0,150.0,1,1125,t,1,5.0,Fair,Paris 11ème
92314,1197685538829425528,https://www.airbnb.com/rooms/1197685538829425528,436103373,100,f,Batignolles-Monceau,48.8874691,2.3108753,Entire home/apt,8,3.0,3.0,4.0,328.0,3,365,t,1,5.0,Premium,Paris 17ème
92315,1197685942080260961,https://www.airbnb.com/rooms/1197685942080260961,49360661,100,f,Luxembourg,48.84285,2.32738,Entire home/apt,8,3.0,4.0,4.0,900.0,2,365,t,2,5.0,Luxury,Paris 6ème
92317,1197703233963421743,https://www.airbnb.com/rooms/1197703233963421743,588808450,100,f,Passy,48.8720168,2.2929456,Entire home/apt,1,1.0,1.0,1.0,69.0,2,120,t,9,5.0,Low-cost,Paris 16ème
92321,1197714498439475171,https://www.airbnb.com/rooms/1197714498439475171,442683407,100,t,Passy,48.8479701,2.2740296,Entire home/apt,3,1.0,1.0,1.0,119.0,1,365,t,4,5.0,Fair,Paris 16ème
92324,1197978687867401884,https://www.airbnb.com/rooms/1197978687867401884,506391337,100,f,Gobelins,48.83199,2.35895,Entire home/apt,1,1.0,1.0,1.0,48.0,1,365,t,1,5.0,Low-cost,Paris 13ème
92327,1198476756524022306,https://www.airbnb.com/rooms/1198476756524022306,476638794,100,f,Popincourt,48.85792735399826,2.3739156645091404,Entire home/apt,4,1.0,1.0,2.0,557.0,2,30,t,1,5.0,Luxury,Paris 11ème
92334,1197718966223808284,https://www.airbnb.com/rooms/1197718966223808284,277058083,100,f,Popincourt,48.86109843070752,2.381836211547468,Entire home/apt,8,2.0,3.0,4.0,243.0,3,1125,t,3,5.0,Fair,Paris 11ème
92380,1197781146494233348,https://www.airbnb.com/rooms/1197781146494233348,106802916,100,f,Batignolles-Monceau,48.87606228010248,2.288058327125728,Private room,4,1.0,1.0,2.0,103.0,1,365,t,2,5.0,Fair,Paris 17ème
92389,1198538840131777620,https://www.airbnb.com/rooms/1198538840131777620,566503331,100,f,Vaugirard,48.83356185949539,2.299107151778194,Entire home/apt,5,1.0,2.0,4.0,148.0,1,365,t,6,5.0,Fair,Paris 15ème
92390,1198552961657378409,https://www.airbnb.com/rooms/1198552961657378409,589118879,100,f,Panthéon,48.8374471,2.3518538,Entire home/apt,4,1.0,1.0,2.0,84.0,2,365,t,1,5.0,Low-cost,Paris 5ème
92403,1197791684233210889,https://www.airbnb.com/rooms/1197791684233210889,106802916,100,f,Passy,48.87605,2.28571,Private room,5,1.0,1.0,2.0,130.0,1,365,t,1,5.0,Fair,Paris 16ème
92416,1198607233181100610,https://www.airbnb.com/rooms/1198607233181100610,580496777,100,f,Passy,48.86148167672112,2.2703278682698875,Entire home/apt,8,3.0,4.0,4.0,1440.0,3,365,t,2,5.0,Luxury,Paris 16ème
92432,1198332052660604843,https://www.airbnb.com/rooms/1198332052660604843,589028416,100,f,Entrepôt,48.8699141,2.3703482,Entire home/apt,4,1.0,2.0,3.0,173.0,2,90,t,1,5.0,Fair,Paris 10ème
92449,1198713352787625306,https://www.airbnb.com/rooms/1198713352787625306,23310829,100,f,Opéra,48.87837,2.33361,Entire home/apt,6,1.0,1.0,3.0,145.0,1,1125,t,7,5.0,Fair,Paris 9ème
92462,1199220709227763895,https://www.airbnb.com/rooms/1199220709227763895,509552912,100,f,Batignolles-Monceau,48.89135,2.32496,Entire home/apt,4,1.0,1.0,2.0,121.0,1,365,t,3,5.0,Fair,Paris 17ème
92481,1198400516134410883,https://www.airbnb.com/rooms/1198400516134410883,66906231,100,f,Buttes-Montmartre,48.8886504,2.3540486,Entire home/apt,2,1.0,1.0,1.0,90.0,1,120,t,1,5.0,Low-cost,Paris 18ème
92483,1198411793158326259,https://www.airbnb.com/rooms/1198411793158326259,589053560,100,f,Popincourt,48.85824,2.3887,Entire home/apt,2,1.0,0.0,1.0,92.0,1,1125,t,1,5.0,Low-cost,Paris 11ème
92488,1199242381451339573,https://www.airbnb.com/rooms/1199242381451339573,589326713,100,f,Élysée,48.86783,2.32315,Entire home/apt,4,1.0,1.0,2.0,248.0,1,365,t,1,5.0,Fair,Paris 8ème
92496,1198418590730643137,https://www.airbnb.com/rooms/1198418590730643137,589052813,100,f,Entrepôt,48.87321931335555,2.3548468597917687,Entire home/apt,4,1.0,2.0,3.0,277.0,1,1125,t,6,5.0,Premium,Paris 10ème
92508,1199074408406800627,https://www.airbnb.com/rooms/1199074408406800627,589301684,100,f,Palais-Bourbon,48.8572776,2.3022621,Entire home/apt,2,1.0,1.0,1.0,152.0,1,30,t,3,5.0,Fair,Paris 7ème
92509,1199078471426482821,https://www.airbnb.com/rooms/1199078471426482821,586840172,100,f,Popincourt,48.867695293561525,2.372319989202512,Entire home/apt,2,1.0,1.0,1.0,79.0,2,365,t,1,5.0,Low-cost,Paris 11ème
92517,1199271241118431253,https://www.airbnb.com/rooms/1199271241118431253,585712210,100,f,Batignolles-Monceau,48.884535,2.3250313,Entire home/apt,2,1.0,1.0,0.0,90.0,1,365,t,1,5.0,Low-cost,Paris 17ème
92521,1199314495206274588,https://www.airbnb.com/rooms/1199314495206274588,2056689,100,t,Hôtel-de-Ville,48.85878,2.35768,Entire home/apt,3,1.0,1.0,2.0,314.0,1,1125,t,2,5.0,Premium,Paris 4ème
92526,1198449402705505449,https://www.airbnb.com/rooms/1198449402705505449,588671583,100,f,Observatoire,48.83072,2.31024,Entire home/apt,2,1.0,1.0,1.0,120.0,2,365,t,1,5.0,Fair,Paris 14ème
92527,1198449467394608181,https://www.airbnb.com/rooms/1198449467394608181,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,2,5.0,Fair,Paris 2ème
92541,1198466247912072028,https://www.airbnb.com/rooms/1198466247912072028,388567170,100,f,Bourse,48.86565,2.34856,Entire home/apt,8,1.0,2.0,4.0,234.0,2,365,t,3,5.0,Fair,Paris 2ème
92557,1199135955592805173,https://www.airbnb.com/rooms/1199135955592805173,589330473,100,f,Panthéon,48.83808,2.34374,Entire home/apt,3,1.0,2.0,2.0,147.0,3,28,t,1,5.0,Fair,Paris 5ème
92640,1201149039572434289,https://www.airbnb.com/rooms/1201149039572434289,589911215,100,f,Vaugirard,48.84844576808226,2.297445608077845,Entire home/apt,2,1.0,1.0,1.0,112.0,1,365,t,5,5.0,Fair,Paris 15ème
92652,1199848123308617825,https://www.airbnb.com/rooms/1199848123308617825,459678667,100,f,Entrepôt,48.87158046634572,2.3506873100996017,Entire home/apt,3,1.0,1.0,1.0,127.0,3,365,t,4,5.0,Fair,Paris 10ème
92659,1200155686279946276,https://www.airbnb.com/rooms/1200155686279946276,589669700,100,f,Ménilmontant,48.85276684813186,2.4063035894964857,Entire home/apt,4,1.0,1.0,2.0,220.0,1,365,t,1,5.0,Fair,Paris 20ème
92666,1201179318202859891,https://www.airbnb.com/rooms/1201179318202859891,262969486,100,f,Luxembourg,48.85250972147361,2.329698087806167,Entire home/apt,4,1.5,1.0,2.0,191.0,1,365,t,3,5.0,Fair,Paris 6ème
92675,1200451527739590198,https://www.airbnb.com/rooms/1200451527739590198,277821072,100,f,Buttes-Chaumont,48.87752694463946,2.398255030301516,Private room,4,1.0,1.0,4.0,64.0,1,365,t,1,5.0,Low-cost,Paris 19ème
92680,1199880515564738800,https://www.airbnb.com/rooms/1199880515564738800,9038871,100,f,Opéra,48.87901,2.3405,Entire home/apt,2,1.0,1.0,1.0,90.0,2,365,t,1,5.0,Low-cost,Paris 9ème
92704,1201353198181858244,https://www.airbnb.com/rooms/1201353198181858244,436103373,100,f,Élysée,48.8710878,2.3078413,Entire home/apt,8,4.0,4.0,4.0,1468.0,3,365,t,3,5.0,Luxury,Paris 8ème
92723,1201238244462677501,https://www.airbnb.com/rooms/1201238244462677501,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,3,5.0,Fair,Paris 2ème
92727,1201247666617653379,https://www.airbnb.com/rooms/1201247666617653379,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,4,1.0,1.0,2.0,225.0,1,30,t,4,5.0,Fair,Paris 2ème
92730,1201373168986514394,https://www.airbnb.com/rooms/1201373168986514394,572796284,100,t,Buttes-Montmartre,48.8848195,2.3335132,Entire home/apt,8,3.5,3.0,4.0,411.0,2,1125,t,1,5.0,Premium,Paris 18ème
92739,1201418423035129972,https://www.airbnb.com/rooms/1201418423035129972,45498815,100,f,Ménilmontant,48.87418599999999,2.398576,Entire home/apt,2,1.0,1.0,2.0,70.0,2,20,t,1,5.0,Low-cost,Paris 20ème
92748,1201253731838862546,https://www.airbnb.com/rooms/1201253731838862546,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,3,5.0,Fair,Paris 2ème
92749,1201254184337849263,https://www.airbnb.com/rooms/1201254184337849263,586266428,100,f,Observatoire,48.83216,2.33056,Entire home/apt,2,1.0,1.0,1.0,108.0,3,30,t,1,5.0,Fair,Paris 14ème
92750,1201254496931547975,https://www.airbnb.com/rooms/1201254496931547975,583436566,100,f,Vaugirard,48.84075421590676,2.3051801815276622,Entire home/apt,2,1.0,0.0,1.0,98.0,3,28,t,1,5.0,Low-cost,Paris 15ème
92753,1201257710702675893,https://www.airbnb.com/rooms/1201257710702675893,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,2,5.0,Fair,Paris 2ème
92755,1201261328994509847,https://www.airbnb.com/rooms/1201261328994509847,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,2,5.0,Fair,Paris 2ème
92762,1201432871106442460,https://www.airbnb.com/rooms/1201432871106442460,403223201,100,t,Popincourt,48.86018439999999,2.3802148,Entire home/apt,4,1.0,1.0,2.0,128.0,1,365,t,6,5.0,Fair,Paris 11ème
92764,1201438730640720743,https://www.airbnb.com/rooms/1201438730640720743,63237777,100,f,Vaugirard,48.83310054774896,2.2890893269836576,Entire home/apt,4,1.0,1.0,2.0,105.0,2,30,t,5,5.0,Fair,Paris 15ème
92771,1201264948286015974,https://www.airbnb.com/rooms/1201264948286015974,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,2,1.0,1.0,1.0,135.0,1,30,t,2,5.0,Fair,Paris 2ème
92774,1201266442598653296,https://www.airbnb.com/rooms/1201266442598653296,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,4,1.0,1.0,2.0,225.0,1,30,t,4,5.0,Fair,Paris 2ème
92775,1201268019695992200,https://www.airbnb.com/rooms/1201268019695992200,587206216,100,f,Bourse,48.8657684,2.3508444,Entire home/apt,4,1.0,1.0,2.0,225.0,1,30,t,6,5.0,Fair,Paris 2ème
92780,1201294438131571287,https://www.airbnb.com/rooms/1201294438131571287,588316492,100,f,Panthéon,48.84049,2.3435,Private room,2,1.0,1.0,3.0,68.0,1,365,t,1,5.0,Low-cost,Paris 5ème
92786,1201444829076737298,https://www.airbnb.com/rooms/1201444829076737298,18803609,100,f,Luxembourg,48.85006294885969,2.331594220469672,Entire home/apt,4,1.0,1.0,2.0,160.0,1,365,t,1,5.0,Fair,Paris 6ème
92787,1201449131437452630,https://www.airbnb.com/rooms/1201449131437452630,4387477,100,f,Buttes-Chaumont,48.89307993269976,2.383282004715533,Entire home/apt,6,1.5,3.0,3.0,550.0,1,30,t,2,5.0,Luxury,Paris 19ème
92789,1201450390735225280,https://www.airbnb.com/rooms/1201450390735225280,589991082,100,f,Observatoire,48.83518470000001,2.3251198,Entire home/apt,5,1.0,1.0,3.0,109.0,3,365,t,3,5.0,Fair,Paris 14ème
92823,1201507437847491355,https://www.airbnb.com/rooms/1201507437847491355,590014569,100,f,Buttes-Chaumont,48.89227938234848,2.379182456602793,Entire home/apt,6,1.0,2.0,3.0,148.0,2,120,t,3,5.0,Fair,Paris 19ème
92837,1200735456781336324,https://www.airbnb.com/rooms/1200735456781336324,30754862,100,f,Ménilmontant,48.873105558897294,2.3846627951741786,Private room,2,1.0,1.0,1.0,52.0,7,365,t,1,5.0,Low-cost,Paris 20ème
92859,1202042678839395575,https://www.airbnb.com/rooms/1202042678839395575,516189780,100,t,Popincourt,48.8655139,2.3838058,Entire home/apt,4,1.0,1.0,2.0,188.0,2,365,t,2,5.0,Fair,Paris 11ème
92861,1202052206798789537,https://www.airbnb.com/rooms/1202052206798789537,566536344,99,f,Observatoire,48.82780947222258,2.3105176146107835,Entire home/apt,4,1.0,2.0,2.0,145.0,1,365,t,2,5.0,Fair,Paris 14ème
92867,1201598735195307406,https://www.airbnb.com/rooms/1201598735195307406,30010438,100,f,Entrepôt,48.86924459999999,2.3664818,Entire home/apt,4,1.0,1.0,1.0,135.0,2,10,t,1,5.0,Fair,Paris 10ème
92893,1202064246513296760,https://www.airbnb.com/rooms/1202064246513296760,516189780,100,t,Popincourt,48.8655139,2.3838058,Entire home/apt,4,1.5,1.0,2.0,98.0,2,365,t,3,5.0,Low-cost,Paris 11ème
92921,1202085330959139378,https://www.airbnb.com/rooms/1202085330959139378,93998086,100,f,Élysée,48.8814,2.32061,Entire home/apt,4,1.0,1.0,2.0,368.0,5,365,t,2,5.0,Premium,Paris 8ème
92928,1201966185225775049,https://www.airbnb.com/rooms/1201966185225775049,495824206,100,f,Louvre,48.86179205827101,2.345683661650418,Entire home/apt,4,1.5,1.0,2.0,220.0,2,1125,t,1,5.0,Fair,Paris 1er
92943,1202095878089972752,https://www.airbnb.com/rooms/1202095878089972752,514061424,100,f,Entrepôt,48.87098,2.37385,Entire home/apt,4,1.0,1.0,2.0,117.0,2,365,t,5,5.0,Fair,Paris 10ème
92959,1202896810944225214,https://www.airbnb.com/rooms/1202896810944225214,590394141,100,f,Bourse,48.86794,2.35299,Entire home/apt,2,1.0,1.0,1.0,120.0,2,20,t,1,5.0,Fair,Paris 2ème
92970,1202111329573239283,https://www.airbnb.com/rooms/1202111329573239283,590144857,100,f,Observatoire,48.83361718187323,2.321136288705569,Entire home/apt,4,1.0,1.0,2.0,133.0,1,1125,t,1,5.0,Fair,Paris 14ème
92973,1202119796692676681,https://www.airbnb.com/rooms/1202119796692676681,590173450,100,f,Entrepôt,48.8727203,2.3758154,Entire home/apt,4,1.0,1.0,2.0,105.0,2,365,t,2,5.0,Fair,Paris 10ème
92977,1202120658425408545,https://www.airbnb.com/rooms/1202120658425408545,589818081,100,f,Buttes-Chaumont,48.88702581324424,2.3931109431513056,Private room,2,1.0,1.0,1.0,59.0,2,365,t,1,5.0,Low-cost,Paris 19ème
92989,1202923385268020456,https://www.airbnb.com/rooms/1202923385268020456,455570559,100,f,Ménilmontant,48.86513896405692,2.3869785540676256,Entire home/apt,2,1.0,1.0,1.0,76.0,2,365,t,1,5.0,Low-cost,Paris 20ème
93000,1202680721898834851,https://www.airbnb.com/rooms/1202680721898834851,38303228,100,f,Élysée,48.876446519688535,2.325639528815566,Entire home/apt,3,1.0,1.0,1.0,151.0,1,15,t,2,5.0,Fair,Paris 8ème
93004,1202158796065005614,https://www.airbnb.com/rooms/1202158796065005614,589997065,100,f,Buttes-Montmartre,48.887491,2.346071,Entire home/apt,2,1.0,0.0,1.0,121.0,1,1125,t,1,5.0,Fair,Paris 18ème
93020,1202195272471736414,https://www.airbnb.com/rooms/1202195272471736414,157346846,100,f,Vaugirard,48.8419315228709,2.293335886786727,Entire home/apt,4,1.0,1.0,2.0,129.0,3,60,t,2,5.0,Fair,Paris 15ème
93035,1203042751327309556,https://www.airbnb.com/rooms/1203042751327309556,524596673,100,f,Passy,48.8737045,2.2846039,Entire home/apt,2,1.0,1.0,1.0,99.0,1,365,t,1,5.0,Low-cost,Paris 16ème
93045,1202732083589371409,https://www.airbnb.com/rooms/1202732083589371409,590339657,100,f,Entrepôt,48.87466,2.37263,Entire home/apt,2,1.0,1.0,1.0,119.0,2,365,t,3,5.0,Fair,Paris 10ème
93054,1203379801884633208,https://www.airbnb.com/rooms/1203379801884633208,390185187,100,f,Vaugirard,48.8329488,2.2917779,Private room,2,1.0,1.0,1.0,90.0,1,120,t,2,5.0,Low-cost,Paris 15ème
93066,1202297680814430761,https://www.airbnb.com/rooms/1202297680814430761,590238323,100,f,Buttes-Montmartre,48.88652082216377,2.335168618049655,Entire home/apt,3,1.0,1.0,1.0,106.0,3,1125,t,3,5.0,Fair,Paris 18ème
93070,1203502977246850783,https://www.airbnb.com/rooms/1203502977246850783,436103373,100,f,Batignolles-Monceau,48.8859567,2.2955818,Entire home/apt,4,1.0,1.0,2.0,143.0,3,365,t,3,5.0,Fair,Paris 17ème
93071,1202738128102540058,https://www.airbnb.com/rooms/1202738128102540058,59222938,100,f,Passy,48.84160883952104,2.256173411647909,Entire home/apt,4,2.0,2.0,2.0,270.0,2,45,t,3,5.0,Premium,Paris 16ème
93078,1203432747924558793,https://www.airbnb.com/rooms/1203432747924558793,572796284,100,t,Louvre,48.8600801,2.345504,Entire home/apt,4,2.0,2.0,2.0,463.0,2,1125,t,2,5.0,Premium,Paris 1er
93079,1203432747933683767,https://www.airbnb.com/rooms/1203432747933683767,572796284,100,t,Louvre,48.8600801,2.345504,Entire home/apt,4,2.0,2.0,2.0,416.0,2,1125,t,2,5.0,Premium,Paris 1er
93080,1203434021312333115,https://www.airbnb.com/rooms/1203434021312333115,590332112,100,f,Opéra,48.875947,2.328297,Entire home/apt,6,1.0,2.0,3.0,200.0,1,1125,t,1,5.0,Fair,Paris 9ème
93089,1203456043588382182,https://www.airbnb.com/rooms/1203456043588382182,91720246,100,f,Élysée,48.87861,2.32475,Entire home/apt,3,1.0,1.0,1.0,250.0,2,1125,t,1,5.0,Premium,Paris 8ème
93090,1203459697121348979,https://www.airbnb.com/rooms/1203459697121348979,675446,100,f,Buttes-Montmartre,48.88421796806095,2.337454631924629,Entire home/apt,2,1.0,1.0,1.0,95.0,2,365,t,2,5.0,Low-cost,Paris 18ème
93102,1203534690926812608,https://www.airbnb.com/rooms/1203534690926812608,589938580,100,f,Hôtel-de-Ville,48.8536436,2.3509994,Entire home/apt,4,1.0,2.0,3.0,210.0,3,45,t,2,5.0,Fair,Paris 4ème
93112,1202764968646409711,https://www.airbnb.com/rooms/1202764968646409711,589091234,100,f,Popincourt,48.86112989999999,2.371111,Entire home/apt,2,1.0,1.0,1.0,120.0,1,1125,t,4,5.0,Fair,Paris 11ème
93116,1202776332152008403,https://www.airbnb.com/rooms/1202776332152008403,590351863,100,f,Temple,48.86393799062394,2.3639216574193567,Entire home/apt,2,0.0,1.0,1.0,225.0,3,90,t,1,5.0,Fair,Paris 3ème
93117,1202777647910444985,https://www.airbnb.com/rooms/1202777647910444985,93502901,100,f,Popincourt,48.85336,2.376,Entire home/apt,4,1.0,1.0,2.0,133.0,2,365,t,2,5.0,Fair,Paris 11ème
93128,1202784132489402547,https://www.airbnb.com/rooms/1202784132489402547,590354471,100,f,Gobelins,48.8357071,2.3590624,Entire home/apt,2,1.0,1.0,2.0,91.0,3,21,t,2,5.0,Low-cost,Paris 13ème
93138,1203556451261518953,https://www.airbnb.com/rooms/1203556451261518953,590589398,100,f,Élysée,48.872257,2.325872,Private room,2,1.0,1.0,1.0,237.0,1,365,t,1,5.0,Fair,Paris 8ème
93148,1202805529430741444,https://www.airbnb.com/rooms/1202805529430741444,590360331,100,f,Buttes-Montmartre,48.88818,2.33241,Entire home/apt,2,1.0,0.0,1.0,68.0,3,365,t,2,5.0,Low-cost,Paris 18ème
93161,1203564231031760313,https://www.airbnb.com/rooms/1203564231031760313,42322216,100,t,Passy,48.8694,2.27624,Entire home/apt,5,3.5,3.0,3.0,400.0,2,365,t,1,5.0,Premium,Paris 16ème
93175,1202822389604621718,https://www.airbnb.com/rooms/1202822389604621718,92778760,100,f,Temple,48.8651311,2.3526455,Private room,4,1.0,1.0,2.0,137.0,1,365,t,1,5.0,Fair,Paris 3ème
93181,1203492428892247279,https://www.airbnb.com/rooms/1203492428892247279,516189780,100,t,Popincourt,48.8655139,2.3838058,Entire home/apt,4,1.5,1.0,2.0,153.0,2,365,t,3,5.0,Fair,Paris 11ème
93191,1203584820848489523,https://www.airbnb.com/rooms/1203584820848489523,430340246,100,f,Opéra,48.8796918,2.3399621,Entire home/apt,6,1.0,2.0,2.0,201.0,1,365,t,2,5.0,Fair,Paris 9ème
93218,1204154842253734927,https://www.airbnb.com/rooms/1204154842253734927,335998296,100,f,Entrepôt,48.87241572599504,2.34791433478745,Entire home/apt,6,2.0,2.0,3.0,238.0,2,365,t,5,5.0,Fair,Paris 10ème
93226,1204896192494956244,https://www.airbnb.com/rooms/1204896192494956244,19157862,100,f,Batignolles-Monceau,48.8920508,2.3002616,Entire home/apt,5,1.0,2.0,3.0,159.0,7,30,t,2,5.0,Fair,Paris 17ème
93238,1204188418622423577,https://www.airbnb.com/rooms/1204188418622423577,5857919,99,f,Vaugirard,48.8471,2.30399,Entire home/apt,2,1.0,1.0,1.0,104.0,1,1125,t,1,5.0,Fair,Paris 15ème
93248,1203721364231166839,https://www.airbnb.com/rooms/1203721364231166839,572393933,100,f,Popincourt,48.85914103010577,2.386918256384643,Entire home/apt,5,1.0,1.0,5.0,120.0,1,365,t,1,5.0,Fair,Paris 11ème
93251,1204954367503352761,https://www.airbnb.com/rooms/1204954367503352761,63456663,100,f,Élysée,48.87479,2.32152,Entire home/apt,2,1.0,1.0,1.0,141.0,2,365,t,3,5.0,Fair,Paris 8ème
93270,1203738925084352429,https://www.airbnb.com/rooms/1203738925084352429,590658395,100,f,Panthéon,48.844806103389445,2.348359821513229,Entire home/apt,2,1.0,0.0,1.0,98.0,2,365,t,5,5.0,Low-cost,Paris 5ème
93274,1203767705340050914,https://www.airbnb.com/rooms/1203767705340050914,587098068,100,f,Buttes-Montmartre,48.8899751,2.3456307,Entire home/apt,4,1.0,2.0,4.0,149.0,2,365,t,6,5.0,Fair,Paris 18ème
93285,1204240505202019633,https://www.airbnb.com/rooms/1204240505202019633,430505007,100,f,Louvre,48.86219,2.34385,Entire home/apt,4,1.0,1.0,2.0,200.0,2,365,t,1,5.0,Fair,Paris 1er
93293,1204278440963674658,https://www.airbnb.com/rooms/1204278440963674658,566009350,100,f,Gobelins,48.83582,2.35284,Entire home/apt,6,1.0,2.0,2.0,136.0,1,365,t,6,5.0,Fair,Paris 13ème
93317,1204295116512655442,https://www.airbnb.com/rooms/1204295116512655442,590804337,100,f,Vaugirard,48.8432114,2.291208,Entire home/apt,2,1.0,1.0,1.0,150.0,2,700,t,6,5.0,Fair,Paris 15ème
93333,1205149385042344280,https://www.airbnb.com/rooms/1205149385042344280,591044381,100,f,Reuilly,48.84006301926176,2.400033690954214,Entire home/apt,5,1.0,2.0,1.0,145.0,3,600,t,1,5.0,Fair,Paris 12ème
93335,1205169119137211623,https://www.airbnb.com/rooms/1205169119137211623,591050957,100,f,Temple,48.864398889535344,2.364920968314956,Entire home/apt,2,1.0,1.0,1.0,106.0,2,60,t,1,5.0,Fair,Paris 3ème
93354,1205916368658720714,https://www.airbnb.com/rooms/1205916368658720714,181586370,100,f,Ménilmontant,48.873330034944416,2.399677428946896,Entire home/apt,2,1.0,1.0,1.0,79.0,4,365,t,2,5.0,Low-cost,Paris 20ème
93378,1204399956668948806,https://www.airbnb.com/rooms/1204399956668948806,447083632,100,f,Reuilly,48.83695080001496,2.408742056382038,Entire home/apt,2,1.0,0.0,1.0,59.0,2,365,t,1,5.0,Low-cost,Paris 12ème
